,request_id,device_id,primary_port,vlan_id,_merge
21380,14338,2,0,3153,left_only
21381,14338,2,1,3153,left_only
21382,14339,4,0,3153,left_only
21383,14339,4,1,3153,left_only
21384,14340,0,0,3155,left_only
21385,14340,0,1,3155,left_only
21386,14341,1,0,3155,left_only
21387,14341,1,1,3155,left_only
21388,14342,4,1,3683,left_only
21389,14343,2,0,3155,left_only
21390,14343,2,1,3155,left_only
21391,14344,4,0,3155,left_only
21392,14344,4,1,3155,left_only
21393,14345,1,0,3156,left_only
21394,14345,1,1,3156,left_only
21395,14346,2,1,3684,left_only
21396,14347,3,1,3684,left_only
21397,14348,3,1,3685,left_only
21398,14349,2,0,3156,left_only
21399,14349,2,1,3156,left_only
21400,14350,4,1,3685,left_only
21401,14351,4,1,3686,left_only
21402,14352,4,0,3156,left_only
21403,14352,4,1,3156,left_only
21404,14353,1,0,3157,left_only
21405,14353,1,1,3157,left_only
21406,14354,2,1,3687,left_only
21407,14355,2,1,3689,left_only
21408,14356,1,0,3158,left_only
21409,14356,1,1,3158,left_only
21410,14357,3,1,3691,left_only
21411,14358,4,0,3158,left_only
21412,14358,4,1,3158,left_only
21413,14359,1,0,3159,left_only
21414,14359,1,1,3159,left_only
21415,14360,0,0,3160,left_only
21416,14360,0,1,3160,left_only
21417,14361,1,0,3160,left_only
21418,14361,1,1,3160,left_only
21419,14362,4,1,3691,left_only
21420,14363,0,0,3161,left_only
21421,14363,0,1,3161,left_only
21422,14364,4,1,3693,left_only
21423,14365,1,0,3161,left_only
21424,14365,1,1,3161,left_only
21425,14366,4,0,3161,left_only
21426,14366,4,1,3161,left_only
21427,14367,3,1,3694,left_only
21428,14368,4,1,3694,left_only
21429,14369,4,0,3162,left_only
21430,14369,4,1,3162,left_only
21431,14370,4,1,3695,left_only
21432,14371,2,1,3696,left_only
21433,14372,4,1,3696,left_only
21434,14373,3,1,3697,left_only
21435,14374,0,0,3163,left_only
21436,14374,0,1,3163,left_only
21437,14375,4,1,3697,left_only
21438,14376,3,1,3698,left_only
21439,14377,4,1,3698,left_only
21440,14378,2,1,3699,left_only
21441,14379,2,0,3163,left_only
21442,14379,2,1,3163,left_only
21443,14380,3,1,3699,left_only
21444,14381,2,1,3700,left_only
21445,14382,4,1,3700,left_only
21446,14383,0,0,3164,left_only
21447,14383,0,1,3164,left_only
21448,14384,1,0,3164,left_only
21449,14384,1,1,3164,left_only
21450,14385,2,0,3164,left_only
21451,14385,2,1,3164,left_only
21452,14386,3,1,3701,left_only
21453,14387,4,1,3701,left_only
21454,14388,3,1,3702,left_only
21455,14389,0,0,3165,left_only
21456,14389,0,1,3165,left_only
21457,14390,1,0,3165,left_only
21458,14390,1,1,3165,left_only
21459,14391,4,1,3702,left_only
21460,14392,3,1,3703,left_only
21461,14393,4,1,3703,left_only
21462,14394,0,0,3166,left_only
21463,14394,0,1,3166,left_only
21464,14395,1,0,3166,left_only
21465,14395,1,1,3166,left_only
21466,14396,0,0,3167,left_only
21467,14396,0,1,3167,left_only
21468,14397,1,0,3167,left_only
21469,14397,1,1,3167,left_only
21470,14398,4,0,3167,left_only
21471,14398,4,1,3167,left_only
21472,14399,2,1,3705,left_only
21473,14400,4,1,3705,left_only
21474,14401,0,0,3168,left_only
21475,14401,0,1,3168,left_only
21476,14402,1,0,3168,left_only
21477,14402,1,1,3168,left_only
21478,14403,2,1,3707,left_only
21479,14404,4,1,3707,left_only
21480,14405,1,0,3169,left_only
21481,14405,1,1,3169,left_only
21482,14406,4,1,3708,left_only
21483,14407,4,0,3169,left_only
21484,14407,4,1,3169,left_only
21485,14408,2,1,3709,left_only
21486,14409,4,1,3709,left_only
21487,14410,0,0,3170,left_only
21488,14410,0,1,3170,left_only
21489,14411,1,0,3170,left_only
21490,14411,1,1,3170,left_only
21491,14412,2,0,3170,left_only
21492,14412,2,1,3170,left_only
21493,14413,0,0,3171,left_only
21494,14413,0,1,3171,left_only
21495,14414,2,1,3710,left_only
21496,14415,4,1,3710,left_only
21497,14416,2,1,3711,left_only
21498,14417,4,1,3711,left_only
21499,14418,2,1,3712,left_only
21500,14419,4,1,3712,left_only
21501,14420,2,1,3713,left_only
21502,14421,1,0,3171,left_only
21503,14421,1,1,3171,left_only
21504,14422,4,1,3713,left_only
21505,14423,2,0,3171,left_only
21506,14423,2,1,3171,left_only
21507,14424,2,1,3714,left_only
21508,14425,3,1,3714,left_only
21509,14426,1,0,3172,left_only
21510,14426,1,1,3172,left_only
21511,14427,2,0,3172,left_only
21512,14427,2,1,3172,left_only
21513,14428,4,1,3714,left_only
21514,14429,1,0,3173,left_only
21515,14429,1,1,3173,left_only
21516,14430,3,1,3715,left_only
21517,14431,2,0,3173,left_only
21518,14431,2,1,3173,left_only
21519,14432,4,1,3715,left_only
21520,14433,4,0,3173,left_only
21521,14433,4,1,3173,left_only
21522,14434,2,1,3716,left_only
21523,14435,1,0,3174,left_only
21524,14435,1,1,3174,left_only
21525,14436,2,1,3717,left_only
21526,14437,2,0,3174,left_only
21527,14437,2,1,3174,left_only
21528,14438,0,0,3175,left_only
21529,14438,0,1,3175,left_only
21530,14439,4,1,3717,left_only
21531,14440,1,0,3175,left_only
21532,14440,1,1,3175,left_only
21533,14441,2,1,3718,left_only
21534,14442,3,1,3718,left_only
21535,14443,2,0,3175,left_only
21536,14443,2,1,3175,left_only
21537,14444,0,0,3176,left_only
21538,14444,0,1,3176,left_only
21539,14445,4,1,3718,left_only
21540,14446,0,0,3177,left_only
21541,14446,0,1,3177,left_only
21542,14447,2,0,3177,left_only
21543,14447,2,1,3177,left_only
21544,14448,2,1,3719,left_only
21545,14449,0,0,3178,left_only
21546,14449,0,1,3178,left_only
21547,14450,4,1,3719,left_only
21548,14451,1,0,3178,left_only
21549,14451,1,1,3178,left_only
21550,14452,0,0,3179,left_only
21551,14452,0,1,3179,left_only
21552,14453,1,0,3179,left_only
21553,14453,1,1,3179,left_only
21554,14454,2,1,3720,left_only
21555,14455,4,0,3179,left_only
21556,14455,4,1,3179,left_only
21557,14456,0,0,3180,left_only
21558,14456,0,1,3180,left_only
21559,14457,1,0,3180,left_only
21560,14457,1,1,3180,left_only
21561,14458,4,0,3180,left_only
21562,14458,4,1,3180,left_only
21563,14459,1,0,3181,left_only
21564,14459,1,1,3181,left_only
21565,14460,3,1,3720,left_only
21566,14461,4,1,3720,left_only
21567,14462,2,1,3721,left_only
21568,14463,4,1,3721,left_only
21569,14464,2,0,3181,left_only
21570,14464,2,1,3181,left_only
21571,14465,2,1,3722,left_only
21572,14466,4,1,3722,left_only
21573,14467,2,1,3723,left_only
21574,14468,2,0,3182,left_only
21575,14468,2,1,3182,left_only
21576,14469,4,0,3182,left_only
21577,14469,4,1,3182,left_only
21578,14470,4,1,3723,left_only
21579,14471,3,1,3725,left_only
21580,14472,0,0,3183,left_only
21581,14472,0,1,3183,left_only
21582,14473,1,0,3183,left_only
21583,14473,1,1,3183,left_only
21584,14474,4,1,3725,left_only
21585,14475,4,0,3183,left_only
21586,14475,4,1,3183,left_only
21587,14476,3,1,3727,left_only
21588,14477,4,1,3727,left_only
21589,14478,2,0,3185,left_only
21590,14478,2,1,3185,left_only
21591,14479,4,0,3185,left_only
21592,14479,4,1,3185,left_only
21593,14480,0,0,3186,left_only
21594,14480,0,1,3186,left_only
21595,14481,2,1,3728,left_only
21596,14482,1,0,3186,left_only
21597,14482,1,1,3186,left_only
21598,14483,4,0,3186,left_only
21599,14483,4,1,3186,left_only
21600,14484,1,0,3187,left_only
21601,14484,1,1,3187,left_only
21602,14485,3,1,3728,left_only
21603,14486,4,1,3728,left_only
21604,14487,3,1,3729,left_only
21605,14488,4,1,3729,left_only
21606,14489,2,0,3187,left_only
21607,14489,2,1,3187,left_only
21608,14490,4,0,3187,left_only
21609,14490,4,1,3187,left_only
21610,14491,2,1,3730,left_only
21611,14492,3,1,3730,left_only
21612,14493,0,0,3188,left_only
21613,14493,0,1,3188,left_only
21614,14494,4,1,3730,left_only
21615,14495,2,0,3188,left_only
21616,14495,2,1,3188,left_only
21617,14496,2,1,3731,left_only
21618,14497,4,1,3731,left_only
21619,14498,3,1,3732,left_only
21620,14499,4,1,3732,left_only
21621,14500,2,1,3733,left_only
21622,14501,4,1,3733,left_only
21623,14502,2,1,3734,left_only
21624,14503,3,1,3734,left_only
21625,14504,2,1,3735,left_only
21626,14505,4,1,3736,left_only
21627,14506,4,1,3737,left_only
21628,14507,1,0,3189,left_only
21629,14507,1,1,3189,left_only
21630,14508,3,1,3738,left_only
21631,14509,4,1,3738,left_only
21632,14510,2,0,3189,left_only
21633,14510,2,1,3189,left_only
21634,14511,4,0,3189,left_only
21635,14511,4,1,3189,left_only
21636,14512,4,1,3739,left_only
21637,14513,2,1,3740,left_only
21638,14514,0,0,3190,left_only
21639,14514,0,1,3190,left_only
21640,14515,4,1,3740,left_only
21641,14516,1,0,3190,left_only
21642,14516,1,1,3190,left_only
21643,14517,4,0,3190,left_only
21644,14517,4,1,3190,left_only
21645,14518,4,1,3741,left_only
21646,14519,0,0,3191,left_only
21647,14519,0,1,3191,left_only
21648,14520,3,1,3742,left_only
21649,14521,0,0,3193,left_only
21650,14521,0,1,3193,left_only
21651,14522,4,1,3742,left_only
21652,14523,1,0,3194,left_only
21653,14523,1,1,3194,left_only
21654,14524,2,0,3194,left_only
21655,14524,2,1,3194,left_only
21656,14525,4,0,3194,left_only
21657,14525,4,1,3194,left_only
21658,14526,2,1,3743,left_only
21659,14527,1,0,3195,left_only
21660,14527,1,1,3195,left_only
21661,14528,0,0,3196,left_only
21662,14528,0,1,3196,left_only
21663,14529,4,1,3743,left_only
21664,14530,2,1,3744,left_only
21665,14531,1,0,3196,left_only
21666,14531,1,1,3196,left_only
21667,14532,0,0,3197,left_only
21668,14532,0,1,3197,left_only
21669,14533,1,0,3197,left_only
21670,14533,1,1,3197,left_only
21671,14534,1,0,3198,left_only
21672,14534,1,1,3198,left_only
21673,14535,1,0,3199,left_only
21674,14535,1,1,3199,left_only
21675,14536,4,1,3744,left_only
21676,14537,2,1,3746,left_only
21677,14538,3,1,3746,left_only
21678,14539,4,1,3746,left_only
21679,14540,2,1,3747,left_only
21680,14541,2,0,3199,left_only
21681,14541,2,1,3199,left_only
21682,14542,4,1,3747,left_only
21683,14543,3,1,3748,left_only
21684,14544,1,0,3200,left_only
21685,14544,1,1,3200,left_only
21686,14545,1,0,3201,left_only
21687,14545,1,1,3201,left_only
21688,14546,2,1,3749,left_only
21689,14547,4,1,3750,left_only
21690,14548,2,0,3202,left_only
21691,14548,2,1,3202,left_only
21692,14549,4,1,3751,left_only
21693,14550,1,0,3203,left_only
21694,14550,1,1,3203,left_only
21695,14551,3,1,3752,left_only
21696,14552,1,0,3204,left_only
21697,14552,1,1,3204,left_only
21698,14553,2,0,3204,left_only
21699,14553,2,1,3204,left_only
21700,14554,4,0,3204,left_only
21701,14554,4,1,3204,left_only
21702,14555,4,1,3752,left_only
21703,14556,0,0,3205,left_only
21704,14556,0,1,3205,left_only
21705,14557,1,0,3205,left_only
21706,14557,1,1,3205,left_only
21707,14558,2,1,3753,left_only
21708,14559,3,1,3753,left_only
21709,14560,2,0,3205,left_only
21710,14560,2,1,3205,left_only
21711,14561,0,0,3206,left_only
21712,14561,0,1,3206,left_only
21713,14562,2,0,3206,left_only
21714,14562,2,1,3206,left_only
21715,14563,4,0,3206,left_only
21716,14563,4,1,3206,left_only
21717,14564,0,0,3207,left_only
21718,14564,0,1,3207,left_only
21719,14565,4,1,3753,left_only
21720,14566,3,1,3754,left_only
21721,14567,4,1,3754,left_only
21722,14568,2,1,3755,left_only
21723,14569,1,0,3207,left_only
21724,14569,1,1,3207,left_only
21725,14570,3,1,3755,left_only
21726,14571,4,1,3756,left_only
21727,14572,2,1,3757,left_only
21728,14573,4,1,3757,left_only
21729,14574,2,0,3207,left_only
21730,14574,2,1,3207,left_only
21731,14575,2,0,3208,left_only
21732,14575,2,1,3208,left_only
21733,14576,1,0,3209,left_only
21734,14576,1,1,3209,left_only
21735,14577,4,1,3759,left_only
21736,14578,2,0,3209,left_only
21737,14578,2,1,3209,left_only
21738,14579,4,0,3209,left_only
21739,14579,4,1,3209,left_only
21740,14580,2,1,3760,left_only
21741,14581,2,0,3210,left_only
21742,14581,2,1,3210,left_only
21743,14582,3,1,3760,left_only
21744,14583,4,0,3210,left_only
21745,14583,4,1,3210,left_only
21746,14584,3,1,3761,left_only
21747,14585,1,0,3211,left_only
21748,14585,1,1,3211,left_only
21749,14586,4,1,3761,left_only
21750,14587,2,0,3211,left_only
21751,14587,2,1,3211,left_only
21752,14588,3,1,3762,left_only
21753,14589,0,0,3212,left_only
21754,14589,0,1,3212,left_only
21755,14590,1,0,3212,left_only
21756,14590,1,1,3212,left_only
21757,14591,2,1,3764,left_only
21758,14592,2,0,3212,left_only
21759,14592,2,1,3212,left_only
21760,14593,1,0,3213,left_only
21761,14593,1,1,3213,left_only
21762,14594,2,0,3213,left_only
21763,14594,2,1,3213,left_only
21764,14595,4,0,3213,left_only
21765,14595,4,1,3213,left_only
21766,14596,1,0,3214,left_only
21767,14596,1,1,3214,left_only
21768,14597,4,0,3214,left_only
21769,14597,4,1,3214,left_only
21770,14598,4,1,3765,left_only
21771,14599,0,0,3215,left_only
21772,14599,0,1,3215,left_only
21773,14600,2,0,3215,left_only
21774,14600,2,1,3215,left_only
21775,14601,4,1,3767,left_only
21776,14602,0,0,3216,left_only
21777,14602,0,1,3216,left_only
21778,14603,2,1,3768,left_only
21779,14604,1,0,3216,left_only
21780,14604,1,1,3216,left_only
21781,14605,3,1,3768,left_only
21782,14606,2,1,3769,left_only
21783,14607,2,0,3216,left_only
21784,14607,2,1,3216,left_only
21785,14608,4,0,3216,left_only
21786,14608,4,1,3216,left_only
21787,14609,4,1,3769,left_only
21788,14610,0,0,3217,left_only
21789,14610,0,1,3217,left_only
21790,14611,1,0,3217,left_only
21791,14611,1,1,3217,left_only
21792,14612,2,0,3217,left_only
21793,14612,2,1,3217,left_only
21794,14613,2,1,3770,left_only
21795,14614,4,1,3770,left_only
21796,14615,4,0,3217,left_only
21797,14615,4,1,3217,left_only
21798,14616,2,1,3771,left_only
21799,14617,0,0,3218,left_only
21800,14617,0,1,3218,left_only
21801,14618,2,0,3218,left_only
21802,14618,2,1,3218,left_only
21803,14619,2,0,3220,left_only
21804,14619,2,1,3220,left_only
21805,14620,3,1,3772,left_only
21806,14621,4,0,3220,left_only
21807,14621,4,1,3220,left_only
21808,14622,4,1,3772,left_only
21809,14623,1,0,3221,left_only
21810,14623,1,1,3221,left_only
21811,14624,4,1,3773,left_only
21812,14625,1,0,3222,left_only
21813,14625,1,1,3222,left_only
21814,14626,2,0,3222,left_only
21815,14626,2,1,3222,left_only
21816,14627,4,1,3774,left_only
21817,14628,4,0,3222,left_only
21818,14628,4,1,3222,left_only
21819,14629,0,0,3223,left_only
21820,14629,0,1,3223,left_only
21821,14630,4,1,3775,left_only
21822,14631,4,0,3223,left_only
21823,14631,4,1,3223,left_only
21824,14632,3,1,3776,left_only
21825,14633,1,0,3224,left_only
21826,14633,1,1,3224,left_only
21827,14634,4,0,3224,left_only
21828,14634,4,1,3224,left_only
21829,14635,0,0,3225,left_only
21830,14635,0,1,3225,left_only
21831,14636,4,1,3776,left_only
21832,14637,2,0,3225,left_only
21833,14637,2,1,3225,left_only
21834,14638,2,0,3226,left_only
21835,14638,2,1,3226,left_only
21836,14639,2,1,3777,left_only
21837,14640,4,0,3226,left_only
21838,14640,4,1,3226,left_only
21839,14641,3,1,3777,left_only
21840,14642,4,1,3777,left_only
21841,14643,2,1,3778,left_only
21842,14644,3,1,3778,left_only
21843,14645,4,1,3778,left_only
21844,14646,3,1,3779,left_only
21845,14647,2,0,3227,left_only
21846,14647,2,1,3227,left_only
21847,14648,4,0,3227,left_only
21848,14648,4,1,3227,left_only
21849,14649,4,1,3779,left_only
21850,14650,2,0,3228,left_only
21851,14650,2,1,3228,left_only
21852,14651,4,0,3228,left_only
21853,14651,4,1,3228,left_only
21854,14652,3,1,3780,left_only
21855,14653,4,1,3780,left_only
21856,14654,2,1,3781,left_only
21857,14655,0,0,3229,left_only
21858,14655,0,1,3229,left_only
21859,14656,3,1,3781,left_only
21860,14657,1,0,3229,left_only
21861,14657,1,1,3229,left_only
21862,14658,2,0,3229,left_only
21863,14658,2,1,3229,left_only
21864,14659,4,1,3782,left_only
21865,14660,0,0,3230,left_only
21866,14660,0,1,3230,left_only
21867,14661,1,0,3231,left_only
21868,14661,1,1,3231,left_only
21869,14662,2,0,3231,left_only
21870,14662,2,1,3231,left_only
21871,14663,2,0,3232,left_only
21872,14663,2,1,3232,left_only
21873,14664,1,0,3233,left_only
21874,14664,1,1,3233,left_only
21875,14665,2,0,3233,left_only
21876,14665,2,1,3233,left_only
21877,14666,2,1,3783,left_only
21878,14667,3,1,3783,left_only
21879,14668,4,0,3233,left_only
21880,14668,4,1,3233,left_only
21881,14669,4,1,3783,left_only
21882,14670,0,0,3234,left_only
21883,14670,0,1,3234,left_only
21884,14671,3,1,3784,left_only
21885,14672,4,1,3784,left_only
21886,14673,2,1,3785,left_only
21887,14674,1,0,3234,left_only
21888,14674,1,1,3234,left_only
21889,14675,2,0,3234,left_only
21890,14675,2,1,3234,left_only
21891,14676,4,0,3234,left_only
21892,14676,4,1,3234,left_only
21893,14677,4,1,3785,left_only
21894,14678,1,0,3235,left_only
21895,14678,1,1,3235,left_only
21896,14679,2,1,3786,left_only
21897,14680,4,1,3786,left_only
21898,14681,2,0,3235,left_only
21899,14681,2,1,3235,left_only
21900,14682,4,1,3787,left_only
21901,14683,4,0,3235,left_only
21902,14683,4,1,3235,left_only
21903,14684,2,1,3788,left_only
21904,14685,3,1,3789,left_only
21905,14686,0,0,3236,left_only
21906,14686,0,1,3236,left_only
21907,14687,4,1,3789,left_only
21908,14688,4,1,3790,left_only
21909,14689,2,0,3236,left_only
21910,14689,2,1,3236,left_only
21911,14690,3,1,3791,left_only
21912,14691,4,0,3236,left_only
21913,14691,4,1,3236,left_only
21914,14692,2,1,3792,left_only
21915,14693,4,0,3237,left_only
21916,14693,4,1,3237,left_only
21917,14694,4,1,3792,left_only
21918,14695,0,0,3238,left_only
21919,14695,0,1,3238,left_only
21920,14696,2,0,3238,left_only
21921,14696,2,1,3238,left_only
21922,14697,4,1,3793,left_only
21923,14698,4,0,3238,left_only
21924,14698,4,1,3238,left_only
21925,14699,1,0,3239,left_only
21926,14699,1,1,3239,left_only
21927,14700,2,0,3239,left_only
21928,14700,2,1,3239,left_only
21929,14701,2,1,3794,left_only
21930,14702,4,1,3794,left_only
21931,14703,0,0,3240,left_only
21932,14703,0,1,3240,left_only
21933,14704,2,1,3795,left_only
21934,14705,3,1,3795,left_only
21935,14706,4,1,3795,left_only
21936,14707,2,0,3240,left_only
21937,14707,2,1,3240,left_only
21938,14708,2,1,3797,left_only
21939,14709,3,1,3797,left_only
21940,14710,4,1,3797,left_only
21941,14711,2,1,3798,left_only
21942,14712,4,1,3798,left_only
21943,14713,3,1,3799,left_only
21944,14714,4,1,3799,left_only
21945,14715,0,0,3241,left_only
21946,14715,0,1,3241,left_only
21947,14716,2,1,3800,left_only
21948,14717,1,0,3241,left_only
21949,14717,1,1,3241,left_only
21950,14718,3,1,3800,left_only
21951,14719,4,1,3800,left_only
21952,14720,2,0,3241,left_only
21953,14720,2,1,3241,left_only
21954,14721,0,0,3242,left_only
21955,14721,0,1,3242,left_only
21956,14722,3,1,3801,left_only
21957,14723,1,0,3242,left_only
21958,14723,1,1,3242,left_only
21959,14724,2,0,3242,left_only
21960,14724,2,1,3242,left_only
21961,14725,2,1,3802,left_only
21962,14726,3,1,3802,left_only
21963,14727,4,1,3802,left_only
21964,14728,2,1,3803,left_only
21965,14729,4,0,3242,left_only
21966,14729,4,1,3242,left_only
21967,14730,4,1,3803,left_only
21968,14731,0,0,3243,left_only
21969,14731,0,1,3243,left_only
21970,14732,1,0,3243,left_only
21971,14732,1,1,3243,left_only
21972,14733,2,0,3243,left_only
21973,14733,2,1,3243,left_only
21974,14734,4,0,3243,left_only
21975,14734,4,1,3243,left_only
21976,14735,0,0,3244,left_only
21977,14735,0,1,3244,left_only
21978,14736,3,1,3804,left_only
21979,14737,4,0,3244,left_only
21980,14737,4,1,3244,left_only
21981,14738,1,0,3245,left_only
21982,14738,1,1,3245,left_only
21983,14739,4,1,3804,left_only
21984,14740,4,1,3805,left_only
21985,14741,3,1,3807,left_only
21986,14742,4,1,3807,left_only
21987,14743,4,1,3808,left_only
21988,14744,3,1,3809,left_only
21989,14745,4,1,3809,left_only
21990,14746,2,1,3810,left_only
21991,14747,2,0,3245,left_only
21992,14747,2,1,3245,left_only
21993,14748,3,1,3810,left_only
21994,14749,4,1,3810,left_only
21995,14750,4,0,3245,left_only
21996,14750,4,1,3245,left_only
21997,14751,0,0,3246,left_only
21998,14751,0,1,3246,left_only
21999,14752,1,0,3246,left_only
22000,14752,1,1,3246,left_only
22001,14753,2,1,3811,left_only
22002,14754,4,0,3246,left_only
22003,14754,4,1,3246,left_only
22004,14755,0,0,3247,left_only
22005,14755,0,1,3247,left_only
22006,14756,4,0,3247,left_only
22007,14756,4,1,3247,left_only
22008,14757,4,1,3811,left_only
22009,14758,0,0,3248,left_only
22010,14758,0,1,3248,left_only
22011,14759,2,1,3812,left_only
22012,14760,3,1,3812,left_only
22013,14761,3,1,3813,left_only
22014,14762,4,1,3813,left_only
22015,14763,2,1,3814,left_only
22016,14764,3,1,3814,left_only
22017,14765,1,0,3248,left_only
22018,14765,1,1,3248,left_only
22019,14766,4,1,3814,left_only
22020,14767,2,0,3248,left_only
22021,14767,2,1,3248,left_only
22022,14768,2,1,3815,left_only
22023,14769,3,1,3815,left_only
22024,14770,4,1,3815,left_only
22025,14771,3,1,3816,left_only
22026,14772,0,0,3249,left_only
22027,14772,0,1,3249,left_only
22028,14773,2,1,3817,left_only
22029,14774,1,0,3249,left_only
22030,14774,1,1,3249,left_only
22031,14775,2,0,3249,left_only
22032,14775,2,1,3249,left_only
22033,14776,3,1,3817,left_only
22034,14777,4,1,3817,left_only
22035,14778,2,1,3819,left_only
22036,14779,4,0,3250,left_only
22037,14779,4,1,3250,left_only
22038,14780,0,0,3251,left_only
22039,14780,0,1,3251,left_only
22040,14781,2,0,3251,left_only
22041,14781,2,1,3251,left_only
22042,14782,3,1,3819,left_only
22043,14783,4,1,3819,left_only
22044,14784,0,0,3252,left_only
22045,14784,0,1,3252,left_only
22046,14785,1,0,3252,left_only
22047,14785,1,1,3252,left_only
22048,14786,4,0,3252,left_only
22049,14786,4,1,3252,left_only
22050,14787,2,0,3253,left_only
22051,14787,2,1,3253,left_only
22052,14788,4,0,3253,left_only
22053,14788,4,1,3253,left_only
22054,14789,2,1,3820,left_only
22055,14790,0,0,3254,left_only
22056,14790,0,1,3254,left_only
22057,14791,4,1,3820,left_only
22058,14792,2,1,3821,left_only
22059,14793,1,0,3254,left_only
22060,14793,1,1,3254,left_only
22061,14794,2,0,3254,left_only
22062,14794,2,1,3254,left_only
22063,14795,4,0,3254,left_only
22064,14795,4,1,3254,left_only
22065,14796,4,1,3821,left_only
22066,14797,1,0,3255,left_only
22067,14797,1,1,3255,left_only
22068,14798,1,0,3256,left_only
22069,14798,1,1,3256,left_only
22070,14799,0,0,3257,left_only
22071,14799,0,1,3257,left_only
22072,14800,1,0,3257,left_only
22073,14800,1,1,3257,left_only
22074,14801,0,0,3258,left_only
22075,14801,0,1,3258,left_only
22076,14802,4,1,3822,left_only
22077,14803,1,0,3258,left_only
22078,14803,1,1,3258,left_only
22079,14804,2,1,3823,left_only
22080,14805,4,1,3823,left_only
22081,14806,4,1,3824,left_only
22082,14807,2,1,3825,left_only
22083,14808,4,1,3825,left_only
22084,14809,2,1,3826,left_only
22085,14810,4,1,3826,left_only
22086,14811,2,1,3828,left_only
22087,14812,2,1,3829,left_only
22088,14813,2,0,3258,left_only
22089,14813,2,1,3258,left_only
22090,14814,4,1,3829,left_only
22091,14815,4,0,3259,left_only
22092,14815,4,1,3259,left_only
22093,14816,4,1,3830,left_only
22094,14817,0,0,3260,left_only
22095,14817,0,1,3260,left_only
22096,14818,1,0,3260,left_only
22097,14818,1,1,3260,left_only
22098,14819,2,1,3831,left_only
22099,14820,4,0,3260,left_only
22100,14820,4,1,3260,left_only
22101,14821,3,1,3831,left_only
22102,14822,0,0,3261,left_only
22103,14822,0,1,3261,left_only
22104,14823,3,1,3832,left_only
22105,14824,4,1,3832,left_only
22106,14825,2,1,3833,left_only
22107,14826,1,0,3261,left_only
22108,14826,1,1,3261,left_only
22109,14827,0,0,3263,left_only
22110,14827,0,1,3263,left_only
22111,14828,1,0,3263,left_only
22112,14828,1,1,3263,left_only
22113,14829,2,1,3834,left_only
22114,14830,2,0,3263,left_only
22115,14830,2,1,3263,left_only
22116,14831,4,1,3834,left_only
22117,14832,4,1,3835,left_only
22118,14833,4,0,3263,left_only
22119,14833,4,1,3263,left_only
22120,14834,0,0,3264,left_only
22121,14834,0,1,3264,left_only
22122,14835,1,0,3264,left_only
22123,14835,1,1,3264,left_only
22124,14836,3,1,3836,left_only
22125,14837,4,1,3836,left_only
22126,14838,3,1,3837,left_only
22127,14839,4,0,3264,left_only
22128,14839,4,1,3264,left_only
22129,14840,4,1,3838,left_only
22130,14841,1,0,3265,left_only
22131,14841,1,1,3265,left_only
22132,14842,2,0,3265,left_only
22133,14842,2,1,3265,left_only
22134,14843,2,1,3839,left_only
22135,14844,4,0,3265,left_only
22136,14844,4,1,3265,left_only
22137,14845,1,0,3266,left_only
22138,14845,1,1,3266,left_only
22139,14846,4,1,3839,left_only
22140,14847,2,0,3266,left_only
22141,14847,2,1,3266,left_only
22142,14848,4,0,3267,left_only
22143,14848,4,1,3267,left_only
22144,14849,4,1,3840,left_only
22145,14850,2,1,3841,left_only
22146,14851,0,0,3268,left_only
22147,14851,0,1,3268,left_only
22148,14852,4,1,3841,left_only
22149,14853,3,1,3842,left_only
22150,14854,2,1,3843,left_only
22151,14855,1,0,3268,left_only
22152,14855,1,1,3268,left_only
22153,14856,2,0,3268,left_only
22154,14856,2,1,3268,left_only
22155,14857,4,0,3268,left_only
22156,14857,4,1,3268,left_only
22157,14858,0,0,3269,left_only
22158,14858,0,1,3269,left_only
22159,14859,4,0,3269,left_only
22160,14859,4,1,3269,left_only
22161,14860,3,1,3843,left_only
22162,14861,0,0,3270,left_only
22163,14861,0,1,3270,left_only
22164,14862,0,0,3271,left_only
22165,14862,0,1,3271,left_only
22166,14863,1,0,3271,left_only
22167,14863,1,1,3271,left_only
22168,14864,2,0,3271,left_only
22169,14864,2,1,3271,left_only
22170,14865,4,0,3271,left_only
22171,14865,4,1,3271,left_only
22172,14866,4,1,3844,left_only
22173,14867,4,1,3845,left_only
22174,14868,4,1,3846,left_only
22175,14869,0,0,3272,left_only
22176,14869,0,1,3272,left_only
22177,14870,1,0,3272,left_only
22178,14870,1,1,3272,left_only
22179,14871,4,0,3272,left_only
22180,14871,4,1,3272,left_only
22181,14872,2,1,3847,left_only
22182,14873,3,1,3848,left_only
22183,14874,0,0,3273,left_only
22184,14874,0,1,3273,left_only
22185,14875,1,0,3273,left_only
22186,14875,1,1,3273,left_only
22187,14876,2,0,3273,left_only
22188,14876,2,1,3273,left_only
22189,14877,0,0,3274,left_only
22190,14877,0,1,3274,left_only
22191,14878,4,1,3848,left_only
22192,14879,2,0,3274,left_only
22193,14879,2,1,3274,left_only
22194,14880,2,1,3849,left_only
22195,14881,4,0,3274,left_only
22196,14881,4,1,3274,left_only
22197,14882,3,1,3849,left_only
22198,14883,0,0,3275,left_only
22199,14883,0,1,3275,left_only
22200,14884,1,0,3275,left_only
22201,14884,1,1,3275,left_only
