request_id,device_id,primary_port,vlan_id
8009,4,1,1793
8010,2,1,2191
8011,4,1,2191
8012,0,0,1794
8012,0,1,1794
8013,1,0,1794
8013,1,1,1794
8014,1,1,2192
8015,2,0,1794
8015,2,1,1794
8016,2,1,2192
8017,4,1,2192
8018,4,0,1794
8018,4,1,1794
8019,1,0,1795
8019,1,1,1795
8020,1,1,2193
8021,2,1,2193
8022,3,1,2193
8023,2,0,1795
8023,2,1,1795
8024,2,0,1796
8024,2,1,1796
8025,0,0,1797
8025,0,1,1797
8026,4,1,2193
8027,1,1,2194
8028,2,0,1797
8028,2,1,1797
8029,2,1,2194
8030,3,1,2194
8031,1,1,2195
8032,2,1,2195
8033,0,0,1798
8033,0,1,1798
8034,2,0,1798
8034,2,1,1798
8035,4,0,1798
8035,4,1,1798
8036,1,0,1799
8036,1,1,1799
8037,2,0,1799
8037,2,1,1799
8038,4,1,2195
8039,1,1,2196
8040,4,1,2196
8041,1,1,2197
8042,0,0,1800
8042,0,1,1800
8043,2,1,2197
8044,2,0,1800
8044,2,1,1800
8045,3,1,2197
8046,2,1,2198
8047,4,1,2198
8048,4,0,1800
8048,4,1,1800
8049,1,1,2199
8050,1,0,1801
8050,1,1,1801
8051,2,0,1801
8051,2,1,1801
8052,4,0,1801
8052,4,1,1801
8053,2,1,2199
8054,0,0,1803
8054,0,1,1803
8055,1,0,1803
8055,1,1,1803
8056,3,1,2199
8057,2,0,1803
8057,2,1,1803
8058,1,0,1804
8058,1,1,1804
8059,4,1,2199
8060,0,0,1805
8060,0,1,1805
8061,1,1,2200
8062,4,0,1805
8062,4,1,1805
8063,2,1,2200
8064,4,1,2200
8065,0,0,1806
8065,0,1,1806
8066,4,0,1806
8066,4,1,1806
8067,1,1,2201
8068,0,0,1807
8068,0,1,1807
8069,2,1,2201
8070,4,0,1807
8070,4,1,1807
8071,0,0,1808
8071,0,1,1808
8072,3,1,2201
8073,4,1,2201
8074,1,0,1808
8074,1,1,1808
8075,1,1,2202
8076,2,0,1808
8076,2,1,1808
8077,2,1,2202
8078,4,1,2203
8079,1,1,2204
8080,4,0,1808
8080,4,1,1808
8081,0,0,1809
8081,0,1,1809
8082,1,0,1809
8082,1,1,1809
8083,4,0,1809
8083,4,1,1809
8084,0,0,1810
8084,0,1,1810
8085,2,1,2204
8086,4,1,2204
8087,2,0,1810
8087,2,1,1810
8088,1,1,2205
8089,1,1,2206
8090,2,1,2206
8091,4,0,1810
8091,4,1,1810
8092,3,1,2206
8093,1,0,1811
8093,1,1,1811
8094,2,0,1811
8094,2,1,1811
8095,0,0,1812
8095,0,1,1812
8096,4,1,2206
8097,3,1,2207
8098,1,0,1812
8098,1,1,1812
8099,2,0,1813
8099,2,1,1813
8100,4,1,2207
8101,1,0,1814
8101,1,1,1814
8102,1,1,2208
8103,4,0,1814
8103,4,1,1814
8104,2,1,2208
8105,1,0,1816
8105,1,1,1816
8106,1,0,1817
8106,1,1,1817
8107,4,1,2208
8108,1,1,2209
8109,2,1,2209
8110,1,0,1818
8110,1,1,1818
8111,3,1,2209
8112,4,0,1818
8112,4,1,1818
8113,2,0,1819
8113,2,1,1819
8114,4,1,2209
8115,2,1,2210
8116,4,0,1819
8116,4,1,1819
8117,4,1,2210
8118,1,1,2211
8119,2,0,1820
8119,2,1,1820
8120,2,1,2211
8121,3,1,2211
8122,4,0,1820
8122,4,1,1820
8123,4,1,2211
8124,4,1,2212
8125,0,0,1821
8125,0,1,1821
8126,1,0,1821
8126,1,1,1821
8127,1,1,2213
8128,4,0,1821
8128,4,1,1821
8129,1,1,2214
8130,2,1,2214
8131,4,1,2214
8132,1,0,1822
8132,1,1,1822
8133,2,0,1822
8133,2,1,1822
8134,4,0,1822
8134,4,1,1822
8135,1,1,2215
8136,3,1,2215
8137,0,0,1823
8137,0,1,1823
8138,4,0,1823
8138,4,1,1823
8139,2,1,2216
8140,4,1,2216
8141,1,0,1824
8141,1,1,1824
8142,2,0,1824
8142,2,1,1824
8143,0,0,1825
8143,0,1,1825
8144,1,1,2217
8145,3,1,2217
8146,2,0,1825
8146,2,1,1825
8147,4,1,2217
8148,4,0,1825
8148,4,1,1825
8149,1,0,1826
8149,1,1,1826
8150,1,1,2218
8151,2,0,1826
8151,2,1,1826
8152,2,1,2218
8153,3,1,2218
8154,4,0,1826
8154,4,1,1826
8155,4,1,2218
8156,1,1,2219
8157,2,1,2219
8158,1,0,1827
8158,1,1,1827
8159,1,0,1828
8159,1,1,1828
8160,4,0,1828
8160,4,1,1828
8161,4,1,2219
8162,0,0,1829
8162,0,1,1829
8163,4,0,1829
8163,4,1,1829
8164,1,0,1830
8164,1,1,1830
8165,4,0,1830
8165,4,1,1830
8166,2,0,1831
8166,2,1,1831
8167,1,0,1832
8167,1,1,1832
8168,1,1,2220
8169,2,0,1832
8169,2,1,1832
8170,2,1,2220
8171,4,0,1832
8171,4,1,1832
8172,3,1,2220
8173,4,1,2220
8174,2,0,1833
8174,2,1,1833
8175,1,1,2221
8176,2,1,2221
8177,3,1,2221
8178,0,0,1834
8178,0,1,1834
8179,4,1,2221
8180,1,0,1834
8180,1,1,1834
8181,2,0,1834
8181,2,1,1834
8182,4,0,1834
8182,4,1,1834
8183,1,1,2222
8184,1,0,1835
8184,1,1,1835
8185,4,0,1835
8185,4,1,1835
8186,1,0,1836
8186,1,1,1836
8187,2,0,1836
8187,2,1,1836
8188,1,0,1837
8188,1,1,1837
8189,2,1,2222
8190,4,0,1837
8190,4,1,1837
8191,0,0,1839
8191,0,1,1839
8192,1,1,2223
8193,1,0,1839
8193,1,1,1839
8194,2,1,2223
8195,2,0,1839
8195,2,1,1839
8196,4,1,2223
8197,1,1,2224
8198,0,0,1840
8198,0,1,1840
8199,2,1,2224
8200,3,1,2224
8201,4,1,2224
8202,1,1,2225
8203,2,1,2225
8204,3,1,2225
8205,4,1,2225
8206,1,0,1840
8206,1,1,1840
8207,1,1,2226
8208,4,1,2226
8209,2,0,1840
8209,2,1,1840
8210,4,0,1840
8210,4,1,1840
8211,0,0,1841
8211,0,1,1841
8212,1,0,1841
8212,1,1,1841
8213,3,1,2227
8214,4,0,1841
8214,4,1,1841
8215,0,0,1842
8215,0,1,1842
8216,4,1,2227
8217,1,1,2228
8218,2,1,2228
8219,1,0,1842
8219,1,1,1842
8220,3,1,2228
8221,2,0,1842
8221,2,1,1842
8222,1,1,2229
8223,1,0,1843
8223,1,1,1843
8224,2,1,2229
8225,4,0,1843
8225,4,1,1843
8226,3,1,2229
8227,4,1,2229
8228,1,0,1844
8228,1,1,1844
8229,4,0,1844
8229,4,1,1844
8230,1,0,1845
8230,1,1,1845
8231,2,0,1845
8231,2,1,1845
8232,0,0,1846
8232,0,1,1846
8233,1,0,1846
8233,1,1,1846
8234,1,1,2230
8235,2,0,1846
8235,2,1,1846
8236,2,1,2230
8237,4,0,1846
8237,4,1,1846
8238,4,1,2230
8239,2,0,1847
8239,2,1,1847
8240,4,0,1847
8240,4,1,1847
8241,1,1,2231
8242,4,1,2231
8243,0,0,1848
8243,0,1,1848
8244,2,1,2232
8245,1,0,1848
8245,1,1,1848
8246,4,1,2232
8247,2,0,1848
8247,2,1,1848
8248,4,0,1848
8248,4,1,1848
8249,1,1,2233
8250,0,0,1849
8250,0,1,1849
8251,1,0,1849
8251,1,1,1849
8252,2,1,2233
8253,3,1,2233
8254,4,1,2233
8255,1,1,2234
8256,2,1,2234
8257,2,0,1849
8257,2,1,1849
8258,4,0,1849
8258,4,1,1849
8259,3,1,2234
8260,1,1,2235
8261,2,1,2235
8262,0,0,1850
8262,0,1,1850
8263,4,1,2235
8264,2,0,1850
8264,2,1,1850
8265,1,1,2236
8266,4,1,2236
8267,4,0,1850
8267,4,1,1850
8268,2,1,2237
8269,3,1,2237
8270,1,0,1851
8270,1,1,1851
8271,4,1,2237
8272,2,1,2238
8273,2,0,1851
8273,2,1,1851
8274,4,0,1851
8274,4,1,1851
8275,0,0,1852
8275,0,1,1852
8276,1,0,1852
8276,1,1,1852
8277,2,0,1852
8277,2,1,1852
8278,4,1,2238
8279,4,0,1852
8279,4,1,1852
8280,2,0,1853
8280,2,1,1853
8281,1,1,2239
8282,2,1,2239
8283,4,1,2239
8284,1,1,2240
8285,4,0,1853
8285,4,1,1853
8286,1,0,1854
8286,1,1,1854
8287,2,0,1854
8287,2,1,1854
8288,4,0,1854
8288,4,1,1854
8289,0,0,1855
8289,0,1,1855
8290,1,0,1855
8290,1,1,1855
8291,2,1,2240
8292,2,0,1855
8292,2,1,1855
8293,4,1,2240
8294,2,1,2241
8295,0,0,1856
8295,0,1,1856
8296,1,0,1856
8296,1,1,1856
8297,2,0,1857
8297,2,1,1857
8298,4,0,1857
8298,4,1,1857
8299,0,0,1858
8299,0,1,1858
8300,1,0,1858
8300,1,1,1858
8301,3,1,2241
8302,4,1,2241
8303,1,0,1859
8303,1,1,1859
8304,0,0,1860
8304,0,1,1860
8305,1,0,1860
8305,1,1,1860
8306,2,0,1860
8306,2,1,1860
8307,1,1,2242
8308,1,0,1861
8308,1,1,1861
8309,2,1,2242
8310,4,1,2242
8311,1,1,2243
8312,2,0,1861
8312,2,1,1861
8313,2,1,2243
8314,4,0,1861
8314,4,1,1861
8315,0,0,1862
8315,0,1,1862
8316,2,0,1862
8316,2,1,1862
8317,0,0,1863
8317,0,1,1863
8318,4,1,2243
8319,1,0,1863
8319,1,1,1863
8320,2,0,1863
8320,2,1,1863
8321,1,1,2245
8322,2,1,2245
8323,3,1,2245
8324,4,0,1863
8324,4,1,1863
8325,0,0,1864
8325,0,1,1864
8326,4,1,2245
8327,2,1,2246
8328,3,1,2246
8329,1,0,1865
8329,1,1,1865
8330,3,1,2247
8331,1,1,2248
8332,2,1,2248
8333,3,1,2248
8334,4,1,2248
8335,2,1,2249
8336,4,0,1865
8336,4,1,1865
8337,1,0,1866
8337,1,1,1866
8338,4,1,2249
8339,2,0,1866
8339,2,1,1866
8340,1,1,2250
8341,4,0,1866
8341,4,1,1866
8342,4,1,2250
8343,1,1,2251
8344,2,1,2251
8345,4,1,2251
8346,0,0,1867
8346,0,1,1867
8347,2,1,2252
8348,4,0,1867
8348,4,1,1867
8349,1,0,1868
8349,1,1,1868
8350,3,1,2252
8351,2,0,1868
8351,2,1,1868
8352,4,1,2252
8353,4,0,1868
8353,4,1,1868
8354,2,1,2253
8355,1,0,1869
8355,1,1,1869
8356,2,0,1869
8356,2,1,1869
8357,1,1,2254
8358,3,1,2254
8359,0,0,1870
8359,0,1,1870
8360,4,1,2254
8361,0,0,1871
8361,0,1,1871
8362,1,1,2255
8363,2,1,2255
8364,4,1,2255
8365,2,0,1872
8365,2,1,1872
8366,1,1,2256
8367,2,1,2256
8368,0,0,1873
8368,0,1,1873
8369,1,0,1873
8369,1,1,1873
8370,3,1,2256
8371,2,0,1873
8371,2,1,1873
8372,0,0,1874
8372,0,1,1874
8373,4,1,2256
8374,1,0,1874
8374,1,1,1874
8375,1,1,2257
8376,2,0,1874
8376,2,1,1874
8377,0,0,1875
8377,0,1,1875
8378,1,0,1875
8378,1,1,1875
8379,2,1,2257
8380,1,0,1876
8380,1,1,1876
8381,4,0,1876
8381,4,1,1876
8382,4,1,2257
8383,2,0,1877
8383,2,1,1877
8384,4,0,1877
8384,4,1,1877
8385,0,0,1878
8385,0,1,1878
8386,0,0,1879
8386,0,1,1879
8387,1,0,1879
8387,1,1,1879
8388,4,0,1879
8388,4,1,1879
8389,0,0,1880
8389,0,1,1880
8390,4,1,2258
8391,1,0,1880
8391,1,1,1880
8392,2,0,1880
8392,2,1,1880
8393,2,1,2259
8394,4,1,2259
8395,1,1,2260
8396,2,1,2260
8397,4,1,2260
8398,1,1,2261
8399,4,1,2261
8400,1,1,2262
8401,4,0,1880
8401,4,1,1880
8402,2,1,2262
8403,0,0,1881
8403,0,1,1881
8404,4,0,1882
8404,4,1,1882
8405,4,1,2262
8406,0,0,1883
8406,0,1,1883
8407,1,1,2263
8408,1,1,2264
8409,2,1,2264
8410,3,1,2264
8411,2,0,1883
8411,2,1,1883
8412,4,1,2264
8413,1,1,2265
8414,4,0,1883
8414,4,1,1883
8415,2,1,2265
8416,1,0,1884
8416,1,1,1884
8417,1,0,1885
8417,1,1,1885
8418,3,1,2265
8419,4,0,1885
8419,4,1,1885
8420,2,1,2266
8421,2,0,1886
8421,2,1,1886
8422,4,1,2266
8423,1,1,2267
8424,4,0,1886
8424,4,1,1886
8425,4,1,2267
8426,0,0,1887
8426,0,1,1887
8427,1,0,1887
8427,1,1,1887
8428,1,1,2268
8429,0,0,1888
8429,0,1,1888
8430,4,1,2268
8431,1,1,2269
8432,1,0,1888
8432,1,1,1888
8433,2,1,2269
8434,0,0,1889
8434,0,1,1889
8435,1,1,2270
8436,2,1,2270
8437,1,0,1890
8437,1,1,1890
8438,4,1,2270
8439,1,1,2271
8440,2,1,2271
8441,4,1,2271
8442,1,0,1891
8442,1,1,1891
8443,4,0,1891
8443,4,1,1891
8444,1,1,2272
8445,2,1,2272
8446,0,0,1892
8446,0,1,1892
8447,3,1,2272
8448,4,1,2272
8449,0,0,1893
8449,0,1,1893
8450,1,1,2273
8451,1,0,1893
8451,1,1,1893
8452,2,0,1893
8452,2,1,1893
8453,2,1,2273
8454,4,1,2273
8455,2,1,2274
8456,4,0,1893
8456,4,1,1893
8457,2,0,1894
8457,2,1,1894
8458,4,1,2274
8459,1,1,2275
8460,2,1,2275
8461,4,0,1894
8461,4,1,1894
8462,2,0,1895
8462,2,1,1895
8463,4,0,1895
8463,4,1,1895
8464,4,1,2275
8465,1,1,2276
8466,0,0,1896
8466,0,1,1896
8467,2,1,2276
8468,3,1,2276
8469,4,1,2276
8470,4,0,1897
8470,4,1,1897
8471,0,0,1898
8471,0,1,1898
8472,2,1,2277
8473,1,0,1898
8473,1,1,1898
8474,2,0,1898
8474,2,1,1898
8475,4,1,2277
8476,1,1,2278
8477,4,0,1898
8477,4,1,1898
8478,2,1,2278
8479,3,1,2278
8480,0,0,1899
8480,0,1,1899
8481,4,1,2278
8482,1,0,1899
8482,1,1,1899
8483,3,1,2279
8484,4,0,1899
8484,4,1,1899
8485,0,0,1900
8485,0,1,1900
8486,2,0,1900
8486,2,1,1900
8487,4,1,2279
8488,1,0,1901
8488,1,1,1901
8489,2,0,1901
8489,2,1,1901
8490,4,0,1901
8490,4,1,1901
8491,1,1,2280
8492,0,0,1902
8492,0,1,1902
8493,2,0,1902
8493,2,1,1902
8494,4,0,1902
8494,4,1,1902
8495,1,0,1903
8495,1,1,1903
8496,2,1,2280
8497,4,1,2280
8498,2,0,1903
8498,2,1,1903
8499,2,1,2281
8500,4,0,1903
8500,4,1,1903
8501,4,1,2281
8502,4,0,1904
8502,4,1,1904
8503,0,0,1905
8503,0,1,1905
8504,1,1,2282
8505,3,1,2282
8506,1,0,1905
8506,1,1,1905
8507,4,0,1905
8507,4,1,1905
8508,0,0,1906
8508,0,1,1906
8509,4,0,1906
8509,4,1,1906
8510,1,1,2283
8511,2,1,2283
8512,4,1,2283
8513,1,0,1908
8513,1,1,1908
8514,1,1,2284
8515,2,1,2284
8516,4,1,2284
8517,2,0,1908
8517,2,1,1908
8518,2,1,2285
8519,4,0,1908
8519,4,1,1908
8520,1,0,1909
8520,1,1,1909
8521,3,1,2285
8522,0,0,1910
8522,0,1,1910
8523,1,0,1910
8523,1,1,1910
8524,1,0,1911
8524,1,1,1911
8525,0,0,1913
8525,0,1,1913
8526,2,0,1913
8526,2,1,1913
8527,4,1,2285
8528,4,0,1913
8528,4,1,1913
8529,2,1,2286
8530,4,1,2286
8531,1,0,1914
8531,1,1,1914
8532,1,1,2287
8533,2,0,1914
8533,2,1,1914
8534,3,1,2287
8535,4,0,1914
8535,4,1,1914
8536,1,0,1915
8536,1,1,1915
8537,2,1,2288
8538,2,0,1915
8538,2,1,1915
8539,4,1,2288
8540,0,0,1916
8540,0,1,1916
8541,1,1,2289
8542,2,1,2289
8543,4,1,2289
8544,1,1,2290
8545,2,1,2290
8546,1,0,1916
8546,1,1,1916
8547,2,0,1916
8547,2,1,1916
8548,4,0,1916
8548,4,1,1916
8549,1,0,1917
8549,1,1,1917
8550,4,0,1917
8550,4,1,1917
8551,4,1,2290
8552,0,0,1918
8552,0,1,1918
8553,2,1,2291
8554,1,0,1918
8554,1,1,1918
8555,2,0,1918
8555,2,1,1918
8556,3,1,2291
8557,0,0,1919
8557,0,1,1919
8558,2,0,1919
8558,2,1,1919
8559,4,1,2291
8560,1,1,2292
8561,0,0,1920
8561,0,1,1920
8562,2,1,2292
8563,2,0,1920
8563,2,1,1920
8564,4,0,1920
8564,4,1,1920
8565,3,1,2292
8566,0,0,1921
8566,0,1,1921
8567,1,0,1921
8567,1,1,1921
8568,2,0,1921
8568,2,1,1921
8569,4,0,1921
8569,4,1,1921
8570,0,0,1922
8570,0,1,1922
8571,1,0,1922
8571,1,1,1922
8572,4,1,2292
8573,1,1,2293
8574,4,1,2293
8575,3,1,2294
8576,2,0,1922
8576,2,1,1922
8577,4,1,2294
8578,0,0,1923
8578,0,1,1923
8579,2,1,2295
8580,1,0,1923
8580,1,1,1923
8581,2,0,1923
8581,2,1,1923
8582,4,0,1923
8582,4,1,1923
8583,3,1,2295
8584,0,0,1924
8584,0,1,1924
8585,0,0,1925
8585,0,1,1925
8586,1,0,1925
8586,1,1,1925
8587,0,0,1926
8587,0,1,1926
8588,4,1,2295
8589,1,0,1926
8589,1,1,1926
8590,1,1,2297
8591,2,0,1927
8591,2,1,1927
8592,0,0,1928
8592,0,1,1928
8593,2,0,1928
8593,2,1,1928
8594,2,1,2297
8595,1,1,2298
8596,2,1,2298
8597,1,0,1929
8597,1,1,1929
8598,1,1,2299
8599,2,0,1929
8599,2,1,1929
8600,1,0,1930
8600,1,1,1930
8601,2,0,1930
8601,2,1,1930
8602,2,1,2299
8603,4,1,2299
8604,2,1,2300
8605,2,0,1931
8605,2,1,1931
8606,4,0,1931
8606,4,1,1931
8607,1,0,1932
8607,1,1,1932
8608,4,1,2300
8609,2,0,1932
8609,2,1,1932
8610,0,0,1933
8610,0,1,1933
8611,1,1,2301
8612,1,0,1933
8612,1,1,1933
8613,2,1,2301
8614,4,0,1933
8614,4,1,1933
8615,4,1,2301
8616,1,0,1934
8616,1,1,1934
8617,1,1,2302
8618,2,0,1934
8618,2,1,1934
8619,2,1,2302
8620,4,1,2302
8621,1,1,2303
8622,0,0,1935
8622,0,1,1935
8623,2,1,2303
8624,1,0,1935
8624,1,1,1935
8625,2,0,1935
8625,2,1,1935
8626,4,1,2303
8627,2,1,2304
8628,4,1,2304
8629,2,0,1936
8629,2,1,1936
8630,1,1,2305
8631,1,0,1937
8631,1,1,1937
8632,1,0,1938
8632,1,1,1938
8633,0,0,1939
8633,0,1,1939
8634,2,1,2305
8635,1,0,1939
8635,1,1,1939
8636,1,1,2306
8637,4,0,1939
8637,4,1,1939
8638,2,1,2306
8639,0,0,1940
8639,0,1,1940
8640,1,0,1940
8640,1,1,1940
8641,4,1,2306
8642,1,1,2307
8643,2,0,1940
8643,2,1,1940
8644,2,1,2307
8645,4,0,1940
8645,4,1,1940
8646,3,1,2307
8647,1,1,2308
8648,4,0,1941
8648,4,1,1941
8649,2,0,1942
8649,2,1,1942
8650,2,1,2308
8651,4,1,2308
8652,0,0,1944
8652,0,1,1944
8653,1,0,1944
8653,1,1,1944
8654,1,1,2309
8655,2,0,1944
8655,2,1,1944
8656,2,1,2309
8657,1,0,1945
8657,1,1,1945
8658,4,0,1945
8658,4,1,1945
8659,0,0,1946
8659,0,1,1946
8660,3,1,2309
8661,4,1,2309
8662,1,1,2310
8663,4,0,1946
8663,4,1,1946
8664,2,1,2310
8665,4,0,1947
8665,4,1,1947
8666,1,1,2311
8667,2,1,2311
8668,4,1,2311
8669,1,1,2312
8670,2,1,2312
8671,3,1,2312
8672,2,0,1948
8672,2,1,1948
8673,4,0,1948
8673,4,1,1948
8674,4,0,1949
8674,4,1,1949
8675,0,0,1950
8675,0,1,1950
8676,4,1,2312
8677,1,1,2313
8678,1,0,1950
8678,1,1,1950
8679,2,1,2313
8680,3,1,2313
8681,4,0,1950
8681,4,1,1950
8682,4,1,2313
8683,0,0,1951
8683,0,1,1951
8684,1,1,2314
8685,2,1,2314
8686,2,0,1951
8686,2,1,1951
8687,4,0,1952
8687,4,1,1952
8688,3,1,2314
8689,4,1,2314
8690,3,1,2315
8691,0,0,1953
8691,0,1,1953
8692,0,0,1954
8692,0,1,1954
8693,1,1,2316
8694,2,0,1954
8694,2,1,1954
8695,2,1,2316
8696,0,0,1955
8696,0,1,1955
8697,3,1,2316
8698,2,0,1955
8698,2,1,1955
8699,4,1,2316
8700,2,1,2317
8701,4,1,2317
8702,1,1,2318
8703,4,0,1955
8703,4,1,1955
8704,4,1,2318
8705,1,1,2319
8706,0,0,1956
8706,0,1,1956
8707,2,1,2319
8708,3,1,2319
8709,1,1,2320
8710,2,1,2320
8711,4,1,2320
8712,1,1,2321
8713,1,0,1956
8713,1,1,1956
8714,4,0,1956
8714,4,1,1956
8715,0,0,1957
8715,0,1,1957
8716,4,1,2321
8717,1,0,1957
8717,1,1,1957
8718,1,1,2322
8719,2,0,1957
8719,2,1,1957
8720,0,0,1958
8720,0,1,1958
8721,2,1,2322
8722,1,0,1958
8722,1,1,1958
8723,4,1,2322
8724,1,1,2323
8725,4,0,1958
8725,4,1,1958
8726,1,0,1959
8726,1,1,1959
8727,2,0,1959
8727,2,1,1959
8728,2,1,2323
8729,3,1,2323
8730,4,1,2323
8731,1,1,2324
8732,2,0,1960
8732,2,1,1960
8733,1,1,2325
8734,2,1,2325
8735,1,1,2326
8736,2,1,2326
8737,4,1,2326
8738,4,0,1960
8738,4,1,1960
8739,2,0,1961
8739,2,1,1961
8740,1,1,2327
8741,2,1,2327
8742,3,1,2327
8743,2,0,1962
8743,2,1,1962
8744,0,0,1963
8744,0,1,1963
8745,4,1,2327
8746,1,1,2328
8747,1,0,1963
8747,1,1,1963
8748,2,1,2328
8749,2,0,1964
8749,2,1,1964
8750,4,0,1964
8750,4,1,1964
8751,0,0,1965
8751,0,1,1965
8752,1,1,2329
8753,4,0,1965
8753,4,1,1965
8754,1,0,1966
8754,1,1,1966
8755,2,1,2329
8756,3,1,2329
8757,1,1,2330
8758,2,1,2330
8759,2,0,1966
8759,2,1,1966
8760,4,0,1966
8760,4,1,1966
8761,3,1,2330
8762,1,0,1967
8762,1,1,1967
8763,2,0,1967
8763,2,1,1967
8764,4,1,2330
8765,4,0,1967
8765,4,1,1967
8766,1,1,2331
8767,2,1,2331
8768,4,0,1968
8768,4,1,1968
8769,1,0,1969
8769,1,1,1969
8770,2,0,1969
8770,2,1,1969
8771,4,0,1969
8771,4,1,1969
8772,0,0,1970
8772,0,1,1970
8773,1,0,1970
8773,1,1,1970
8774,4,1,2331
8775,2,0,1970
8775,2,1,1970
8776,4,0,1970
8776,4,1,1970
8777,1,0,1971
8777,1,1,1971
8778,2,0,1971
8778,2,1,1971
8779,2,1,2332
8780,4,1,2332
8781,2,0,1972
8781,2,1,1972
8782,1,1,2333
8783,3,1,2333
8784,4,1,2333
8785,2,1,2334
8786,4,0,1972
8786,4,1,1972
8787,3,1,2334
8788,0,0,1973
8788,0,1,1973
8789,4,1,2334
8790,1,0,1973
8790,1,1,1973
8791,2,1,2335
8792,2,0,1973
8792,2,1,1973
8793,3,1,2335
8794,4,0,1973
8794,4,1,1973
8795,1,1,2336
8796,2,1,2336
8797,3,1,2336
8798,4,1,2336
8799,0,0,1974
8799,0,1,1974
8800,1,1,2337
8801,2,1,2337
8802,3,1,2337
8803,1,0,1974
8803,1,1,1974
8804,2,0,1974
8804,2,1,1974
8805,0,0,1975
8805,0,1,1975
8806,1,0,1975
8806,1,1,1975
8807,4,1,2337
8808,1,1,2338
8809,2,1,2338
8810,4,1,2338
8811,1,1,2339
8812,3,1,2339
8813,1,1,2340
8814,2,1,2340
8815,0,0,1976
8815,0,1,1976
8816,4,1,2340
8817,1,1,2341
8818,2,1,2341
8819,3,1,2341
8820,4,0,1976
8820,4,1,1976
8821,1,0,1977
8821,1,1,1977
8822,2,1,2343
8823,2,0,1977
8823,2,1,1977
8824,4,1,2343
8825,1,1,2344
8826,2,1,2344
8827,4,1,2344
8828,2,1,2345
8829,3,1,2345
8830,4,1,2345
8831,1,1,2346
8832,2,1,2346
8833,4,0,1977
8833,4,1,1977
8834,3,1,2346
8835,1,1,2347
8836,2,1,2347
8837,1,0,1978
8837,1,1,1978
8838,4,0,1978
8838,4,1,1978
8839,1,1,2348
8840,0,0,1979
8840,0,1,1979
8841,2,1,2348
8842,3,1,2348
8843,1,1,2349
8844,4,1,2349
8845,1,1,2350
8846,1,0,1979
8846,1,1,1979
8847,2,0,1979
8847,2,1,1979
8848,3,1,2350
8849,1,1,2351
8850,4,0,1979
8850,4,1,1979
8851,0,0,1980
8851,0,1,1980
8852,1,0,1980
8852,1,1,1980
8853,2,1,2351
8854,4,0,1980
8854,4,1,1980
8855,0,0,1981
8855,0,1,1981
8856,4,1,2351
8857,1,1,2352
8858,2,1,2352
8859,1,1,2353
8860,2,1,2353
8861,3,1,2353
8862,1,0,1981
8862,1,1,1981
8863,4,1,2353
8864,2,0,1981
8864,2,1,1981
8865,1,1,2354
8866,2,1,2354
8867,0,0,1982
8867,0,1,1982
8868,3,1,2354
8869,4,1,2354
8870,1,0,1982
8870,1,1,1982
8871,1,1,2355
8872,4,0,1982
8872,4,1,1982
8873,2,1,2355
8874,0,0,1983
8874,0,1,1983
8875,4,0,1983
8875,4,1,1983
8876,4,1,2355
8877,0,0,1984
8877,0,1,1984
8878,2,1,2356
8879,3,1,2356
8880,1,0,1984
8880,1,1,1984
8881,4,0,1984
8881,4,1,1984
8882,0,0,1985
8882,0,1,1985
8883,1,0,1985
8883,1,1,1985
8884,4,1,2356
8885,4,0,1985
8885,4,1,1985
8886,1,1,2357
8887,0,0,1986
8887,0,1,1986
8888,1,0,1986
8888,1,1,1986
8889,2,1,2357
8890,2,0,1986
8890,2,1,1986
8891,0,0,1987
8891,0,1,1987
8892,4,1,2357
8893,1,0,1987
8893,1,1,1987
8894,2,0,1987
8894,2,1,1987
8895,1,1,2358
8896,2,1,2358
8897,4,1,2358
8898,0,0,1988
8898,0,1,1988
8899,1,1,2359
8900,3,1,2359
8901,4,1,2359
8902,2,1,2360
8903,1,0,1988
8903,1,1,1988
8904,4,1,2360
8905,1,1,2361
8906,2,1,2361
8907,4,0,1988
8907,4,1,1988
8908,1,0,1989
8908,1,1,1989
8909,2,0,1989
8909,2,1,1989
8910,0,0,1990
8910,0,1,1990
8911,1,0,1990
8911,1,1,1990
8912,4,1,2361
8913,1,1,2362
8914,4,0,1990
8914,4,1,1990
8915,2,1,2362
8916,4,1,2362
8917,1,0,1991
8917,1,1,1991
8918,4,0,1991
8918,4,1,1991
8919,1,1,2363
8920,1,1,2364
8921,4,1,2364
8922,1,1,2365
8923,2,1,2365
8924,0,0,1992
8924,0,1,1992
8925,3,1,2365
8926,4,1,2365
8927,1,1,2366
8928,4,1,2366
8929,1,1,2367
8930,2,1,2367
8931,3,1,2367
8932,4,1,2367
8933,1,0,1992
8933,1,1,1992
8934,4,0,1992
8934,4,1,1992
8935,1,1,2368
8936,0,0,1993
8936,0,1,1993
8937,1,0,1993
8937,1,1,1993
8938,2,0,1993
8938,2,1,1993
8939,4,1,2368
8940,1,1,2369
8941,4,1,2369
8942,4,0,1993
8942,4,1,1993
8943,1,1,2370
8944,2,1,2370
8945,4,1,2370
8946,1,1,2371
8947,2,1,2371
8948,4,1,2371
8949,0,0,1994
8949,0,1,1994
8950,1,0,1994
8950,1,1,1994
8951,2,0,1994
8951,2,1,1994
8952,1,1,2372
8953,2,1,2372
